"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","grado","matricula","repitentes"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","127","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","136","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","132","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","133","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","140","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","121","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","112","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","101","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","88","0"
"540112200","0446","INST. SUP. ""JESUS DE NAZARETH""","CAPITAL","POSADAS","Privado","Urbano","Común - SNU ","No Corresponde","22",""
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Adultos - Secundaria Completa","1er Año/Grado","17","1"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Adultos - Secundaria Completa","2do Año/Grado","22","1"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Adultos - Secundaria Completa","3er Año/Grado","24","1"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","104","9"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","85","10"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","57","3"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","48","1"
"540112300","1820","B.O.P. Nº 10: ""WENCESLAO HUGO ROQUE AMABLE""","OBERA","OBERA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","21","0"
"540112400","1441","ESC. ADULTOS Nº 38","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","119",""
"540112400","1441","ESC. ADULTOS Nº 38","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","2do Año/Grado","31",""
"540112400","1441","ESC. ADULTOS Nº 38","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","7",""
"540112400","1441","ESC. ADULTOS Nº 38","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","4",""
"540112400","1441","ESC. ADULTOS Nº 38","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","25",""
"540112401","1441","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 38""","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","2",""
"540112401","1441","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 38""","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","3",""
"540112401","1441","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 38""","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","8",""
"540112500","1403","ESC. ADULTOS Nº 03:""Julio Adolfo Schwelm""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","217",""
"540112500","1403","ESC. ADULTOS Nº 03:""Julio Adolfo Schwelm""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","34",""
"540112500","1403","ESC. ADULTOS Nº 03:""Julio Adolfo Schwelm""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","17",""
"540112500","1403","ESC. ADULTOS Nº 03:""Julio Adolfo Schwelm""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","12",""
"540112501","1403","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 03""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","12",""
"540112501","1403","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 03""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","11",""
"540112501","1403","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 03""","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","16",""
"540112600","1412","ESC. ADULTOS Nº 12","OBERA","OBERA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","146",""
"540112600","1412","ESC. ADULTOS Nº 12","OBERA","OBERA","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","12",""
"540112600","1412","ESC. ADULTOS Nº 12","OBERA","OBERA","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","10",""
"540112600","1412","ESC. ADULTOS Nº 12","OBERA","OBERA","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","11",""
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Jardín de infantes ","Sala de 3 años","11",""
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Jardín de infantes ","Sala de 4 años","35",""
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Jardín de infantes ","Sala de 5 años","39",""
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","1er Año/Grado","46","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","2do Año/Grado","34","1"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","3er Año/Grado","41","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","34","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","38","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","37","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","46","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","67","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","70","2"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","47","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","38","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","34","0"
"540113300","0903","INST. ""NTRA. SRA. DEL IGUAZÚ""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Secundaria Completa req. 7 años ","6to Año/Grado","17","0"
"540114000","1343","ESC. ESPECIAL Nº 17","LIBERTADOR GRL SAN MARTIN","RUIZ DE MONTOYA","Estatal","Urbano","Especial - Educacion integral para adolescentes y jovenes","Organización no graduada","6","0"
"540114000","1343","ESC. ESPECIAL Nº 17","LIBERTADOR GRL SAN MARTIN","RUIZ DE MONTOYA","Estatal","Urbano","Especial - Jardín maternal ","Organización no graduada","8",""
"540114000","1343","ESC. ESPECIAL Nº 17","LIBERTADOR GRL SAN MARTIN","RUIZ DE MONTOYA","Estatal","Urbano","Especial - Primaria de 7 años ","2do Año/Grado","2","0"
"540114000","1343","ESC. ESPECIAL Nº 17","LIBERTADOR GRL SAN MARTIN","RUIZ DE MONTOYA","Estatal","Urbano","Especial - Primaria de 7 años ","3er Año/Grado","1","0"
"540114000","1343","ESC. ESPECIAL Nº 17","LIBERTADOR GRL SAN MARTIN","RUIZ DE MONTOYA","Estatal","Urbano","Especial - Primaria de 7 años ","4to Año/Grado","5","0"
"540114000","1343","ESC. ESPECIAL Nº 17","LIBERTADOR GRL SAN MARTIN","RUIZ DE MONTOYA","Estatal","Urbano","Especial - Primaria de 7 años ","5to Año/Grado","5","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Jardín maternal ","Organización no graduada","11",""
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","1er Año/Grado","6","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","2do Año/Grado","7","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","3er Año/Grado","3","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","4to Año/Grado","8","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","5to Año/Grado","9","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","6to Año/Grado","7","0"
"540114100","1345","ESC. ESPECIAL Nº 26","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Especial - Primaria de 7 años ","7mo Año/Grado","16","0"
"540114200","0425","CENTRO DE REHABILITACION DEL CIEGO ""SANTA ROSA DE LIMA""","CAPITAL","POSADAS","Privado","Urbano","Común-Servicios Alternativos/Complementarios","No Corresponde","285",""
"540114300","0435","CENTRO INTEGRAL DE ATENCIÓN ESPECIALIZADA","CAPITAL","POSADAS","Privado","Urbano","Especial - Primaria de 7 años ","1er Año/Grado","17","0"
"540114300","0435","CENTRO INTEGRAL DE ATENCIÓN ESPECIALIZADA","CAPITAL","POSADAS","Privado","Urbano","Especial - Primaria de 7 años ","2do Año/Grado","7","0"
"540114300","0435","CENTRO INTEGRAL DE ATENCIÓN ESPECIALIZADA","CAPITAL","POSADAS","Privado","Urbano","Especial - Primaria de 7 años ","3er Año/Grado","15","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","308",""
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 3 años","17",""
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 4 años","26",""
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 5 años","25",""
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","1er Año/Grado","27","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","2do Año/Grado","29","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","3er Año/Grado","28","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","29","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","28","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","28","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","21","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","26","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","27","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","24","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","25","0"
"540114600","0441","INST. ""GUTENBERG""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","19","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 3 años","26",""
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 4 años","34",""
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 5 años","40",""
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","1er Año/Grado","58","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","2do Año/Grado","39","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","3er Año/Grado","44","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","49","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","38","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","40","0"
"540114700","0442","INST. ""SAGRADO CORAZON DE JESUS""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","41","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 3 años","42",""
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 4 años","46",""
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 5 años","54",""
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","1er Año/Grado","60","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","2do Año/Grado","60","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","3er Año/Grado","60","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","57","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","63","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","53","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","54","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","35","0"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","59","1"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","57","3"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","64","4"
"540114900","0444","INST. ""JESUS NIÑO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","72","3"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","53",""
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","1er Año/Grado","56","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","2do Año/Grado","59","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","3er Año/Grado","53","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","57","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","57","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","43","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","46","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","18","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","32","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","31","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","32","0"
"540115100","0907","INST. ""SAN LUCAS"" ","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","32","0"
"540115200","0908","INST. ""CRECER""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Adultos - Secundaria Completa","1er Año/Grado","49","2"
"540115200","0908","INST. ""CRECER""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Adultos - Secundaria Completa","2do Año/Grado","44","1"
"540115200","0908","INST. ""CRECER""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Adultos - Secundaria Completa","3er Año/Grado","46","0"
"540115200","0908","INST. ""CRECER""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Jardín de infantes ","Sala de 3 años","16",""
"540115200","0908","INST. ""CRECER""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Jardín de infantes ","Sala de 4 años","35",""
"540115200","0908","INST. ""CRECER""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Jardín de infantes ","Sala de 5 años","35",""
